horse_id,horse_name,n_races_tracked_2019,n_races_2019,n_races_2020,n_races_2021,n_races_diff_2019,avg_race_dist_meters,avg_finishing_place,avg_ranking,avg_acceleration,avg_speed,avg_weight_carried,n_dnf,date_dnf_1,date_dnf_2,avg_total_race_strain,min_days_between_races,first_quartile_days_between_races,median_days_between_races,third_quartile_days_between_races,max_days_between_races,injury_track,injury_location,injury_surface_location,injury_details_reported,days_off_pre_injury,days_injury_to_race,injury_date,last_race_pre_injury,fatal,race_length_injury_meters,n_injury_type,injury_track_location_clean,if_injury_reported,dnf_from_injury,under_raced_2019,under_raced_2020,under_raced_2021,ever_under_raced
512,Bal Harbour,3,NA,NA,NA,NA,1609.344,4,3,2.3077262848256885,5.134541619293144,119.66666666666667,0,NA,NA,-1052.469396182457,98,129.5,161,192.5,224,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
513,Colonel Sharp,1,NA,NA,NA,NA,1408.176,5,3,2.157140769344669,6.630839945099545,124,0,NA,NA,-276.7119494467,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
514,Miss Loyalty,7,8,7,1,1,1523.1291428571428,4.142857142857143,4.333333333333333,2.1071006994394175,4.847959538751619,121.85714285714286,0,NA,NA,-1011.1289442785568,18,21.25,25,58.75,141,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,TRUE,TRUE,TRUE
515,Moment of Triumph,7,NA,NA,NA,NA,1365.0685714285714,4.285714285714286,3.2857142857142856,2.108850299832164,4.514129045257741,119,0,NA,NA,-1327.9195000479083,8,20,20.5,35.25,42,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
516,Princess Mikayah,17,NA,NA,NA,NA,1420.0094117647059,4.294117647058823,4.375,1.959478182563555,5.058602374732444,119.58823529411765,0,NA,NA,-1137.6473012987512,5,14,20.5,24.5,58,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
517,Giant Ending,2,NA,NA,NA,NA,1709.9279999999999,4,3,1.95487588209065,2.280844359565094,118,0,NA,NA,-932.8247575009016,22,22,22,22,22,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
518,Little Nanny,6,NA,NA,NA,NA,1559.0520000000001,5.333333333333333,4,1.8580351464342042,4.174332866584263,120.83333333333333,0,NA,NA,-1730.5241971427708,9,22,28,38,224,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
519,Mercurian,2,NA,NA,NA,NA,1408.176,6,5.5,1.9889293126964345,4.689453411438834,117.5,0,NA,NA,-1242.4708266950272,19,19,19,19,19,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
520,Twofer,2,NA,NA,NA,NA,1508.76,6.5,3.5,1.9722907454870153,2.871027541928285,122.5,0,NA,NA,-1308.0000133489934,21,21,21,21,21,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
521,Four Freedoms,2,NA,NA,NA,NA,1207.008,2,3.5,2.1060903171134324,5.160050490159063,122.5,0,NA,NA,-1121.549918379544,221,221,221,221,221,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
522,Mighty Zealous,1,NA,NA,NA,NA,1207.008,4,7,2.1225124737239343,5.81285322772708,121,0,NA,NA,-326.9190898360378,NA,NA,NA,NA,NA,Belmont,Other,Barn Area,"Severe respiratory distress, being treated for pleuropneumonia",NA,NA,2019-03-10,NA,Yes,NA,1,Starting Gate,TRUE,NA,FALSE,FALSE,FALSE,FALSE
523,Malibu Action,9,NA,NA,NA,NA,1218.184,4.111111111111111,4.111111111111111,2.027570419251894,5.551936434129126,122.44444444444444,0,NA,NA,-785.975083378945,7,15.5,27,35.5,170,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
524,Daddy D T,6,NA,NA,NA,NA,1508.76,4.333333333333333,4.666666666666667,1.8944906583648031,6.213896794954866,119.66666666666667,0,NA,NA,-1645.2027160555706,14,21,35,43,188,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
525,Scarf It Down,9,11,13,5,2,1296.416,3.7777777777777777,3.4444444444444446,2.072237441087557,5.549632397321723,121.33333333333333,0,NA,NA,-802.9156010361455,16,21.5,31.5,40,57,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,TRUE,TRUE
526,Local Counsel,5,NA,NA,NA,NA,1730.0448,6.8,3,1.9759185483215773,4.653689171099791,123.8,0,NA,NA,-1938.860741890044,29,29.75,31.5,82.5,231,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
527,Here Comes Tommy,5,NA,NA,NA,NA,1609.344,5,4.5,2.135787207068228,5.246877680996292,121.6,0,NA,NA,-928.4203692248324,26,35,46.5,69.5,113,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
528,Broadway Bay,6,NA,NA,NA,NA,1827.276,3.8333333333333335,4.5,2.1061025005650453,5.587897763283835,123.33333333333333,0,NA,NA,-1570.405034552207,15,19,22,36,82,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
529,Fox Rules,1,NA,NA,NA,NA,1810.512,4,5,2.2186908915421677,2.7263642020229235,123,0,NA,NA,-817.0017687322724,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
530,Peter's Project,8,NA,NA,NA,NA,1672.209,4,3.125,1.8852159393107195,5.077694348483984,122.75,0,NA,NA,-1365.586766892784,14,23,28,43.5,160,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
531,Calculated Risker,5,NA,NA,NA,NA,1790.3952,4.8,4.6,2.220464752738144,3.998854950176583,122,0,NA,NA,-1239.5687624317768,36,56.25,85.5,110,116,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
532,River Knight,11,NA,NA,NA,NA,1581.912,5.090909090909091,3.2,2.0652932635145533,5.492666808235003,117.45454545454545,0,NA,NA,-1592.8099364131674,8,11.75,18,38.75,125,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
533,Planet Trailblazer (BRZ),6,NA,NA,NA,NA,1659.636,2.666666666666667,3,1.975518330688328,6.1493090906005055,124.33333333333333,0,NA,NA,-2055.727495418654,22,29,42,46,56,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
534,Kenyan,6,NA,NA,NA,NA,1592.58,4.833333333333333,3.8333333333333335,1.7556386782318343,5.65142948594233,122.33333333333333,0,NA,NA,-1023.2438609053936,14,21,21,22,42,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
535,Holy Week,5,NA,NA,NA,NA,1709.928,4.8,6.2,2.0335653780637855,4.742020946216741,116.4,0,NA,NA,-1276.281328428264,13,14.5,18,22.75,28,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
536,Borsa Vento,5,NA,NA,NA,NA,1569.1104,3.4,5.6,2.0325765980706825,4.844680420635727,120,0,NA,NA,-1176.5037824765036,14,17.75,20,21.5,23,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
537,Avast Matey,6,NA,NA,NA,NA,1542.288,6.5,5.2,2.0287926020300855,5.276427876365163,115.33333333333333,0,NA,NA,-1765.6409789652278,8,14,15,19,21,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
538,Midnight Entree,1,NA,NA,NA,NA,1810.512,1,2,1.5700222347921773,2.4015327736055907,117,0,NA,NA,-1196.051030831996,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
539,Brazen Prince,2,NA,NA,NA,NA,1709.9279999999999,4.5,3.5,2.2256597295397222,4.116802807487989,121,0,NA,NA,-1241.6568023328468,54,54,54,54,54,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
540,Bumperdoo,7,NA,NA,NA,NA,1695.5588571428573,4,4.285714285714286,2.2759856189685412,5.928136810245618,117.71428571428571,0,NA,NA,-2176.7619023122593,8,29.25,37.5,57.75,90,Saratoga,Racing,Main Track,"Pulled up, walked off",90,42,2019-08-22,2019-05-24,No,1810.5075,1,Unknown,TRUE,NA,FALSE,FALSE,FALSE,FALSE
541,Tio Blas,5,NA,NA,NA,NA,1730.0448000000001,6.2,5.4,1.9549029530300748,5.126527487430953,115.8,0,NA,NA,-1470.4491755352908,13,19,27.5,39.5,56,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
542,Mid Day Image,2,NA,NA,NA,NA,1709.9279999999999,3,4.5,2.1144792111503445,4.42306550577708,122,0,NA,NA,-1360.9907201825945,21,21,21,21,21,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
543,Bridgetothefuture,11,NA,NA,NA,NA,1472.184,6.454545454545454,4.545454545454545,1.965613723095235,5.369392229504721,115.45454545454545,0,NA,NA,-1654.7528187944415,4,22,33,46.25,62,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
544,American Wish,2,NA,NA,NA,NA,1709.9279999999999,6,4.5,1.7466427977876906,3.8489740226006335,122,0,NA,NA,-2046.0521960770263,21,21,21,21,21,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
545,Lone Pioneer,7,NA,NA,NA,NA,1393.806857142857,4.285714285714286,5,1.7393960737456047,4.833513302799817,119.42857142857143,1,2019-05-17,NA,-951.9040824746588,7,9.25,17.5,25,41,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
546,Pretty Enuff,2,NA,NA,NA,NA,1408.176,1,1,1.9726016711963825,4.901981836230923,122.5,0,NA,NA,-546.1322756595318,42,42,42,42,42,Belmont,Training,Unknown,Unknown,29,NA,2019-04-01,2019-03-03,Yes,NA,1,Unknown,TRUE,NA,FALSE,FALSE,FALSE,FALSE
547,Elegant Jem,4,NA,NA,NA,NA,1659.636,4,3.5,2.263376251163316,5.841971494117827,124.25,0,NA,NA,-908.2244005549744,29,34.5,40,71.5,103,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
548,That's Smart,2,NA,NA,NA,NA,1609.344,5,6,1.975673864735657,6.011358387178218,123.5,1,2019-02-18,NA,-2063.9279602260763,29,29,29,29,29,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
549,Beyond Discreet,8,NA,NA,NA,NA,1697.355,4.25,3.571428571428571,2.0763670795265576,4.66613560235481,124.125,0,NA,NA,-1151.3837618751045,22,26.5,29,46.5,88,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
550,Peaches and Spice,9,14,9,4,5,1676.4,6,5.333333333333333,2.14502138406528,4.413766020047582,120.22222222222223,0,NA,NA,-1194.6746770630634,14,22.5,30,42,87,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
551,Mazmania,8,NA,NA,NA,NA,1357.884,4.875,3.5714285714285716,1.791400912299386,4.6323122486701935,121.125,0,NA,NA,-1356.600163981054,21,32.5,41,47,74,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
552,Fournineteen,2,NA,NA,NA,NA,1257.3,1,1.5,2.0275841593474184,2.2351845224960414,122,0,NA,NA,-3120.7088779829232,20,20,20,20,20,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
553,Stirred Not Shakin,2,NA,NA,NA,NA,1156.716,1.5,2,2.1190531428120303,4.620460602200621,122,0,NA,NA,-1143.9530579922684,20,20,20,20,20,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
554,Bel Cuore,3,NA,NA,NA,NA,1173.48,3.3333333333333335,3.3333333333333335,2.278712683128965,4.452369560161374,117.33333333333333,0,NA,NA,-1560.01043556337,41,46.75,52.5,58.25,64,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
555,D's Sis,2,NA,NA,NA,NA,1156.716,3.5,5.5,1.9481963626601,3.1389938134236797,122,0,NA,NA,-2178.542568848309,20,20,20,20,20,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
556,Gemini Witch,2,NA,NA,NA,NA,1106.424,6.5,4.5,2.1410176331491533,4.7852176620220765,118.5,0,NA,NA,-1434.7288307208544,41,41,41,41,41,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
557,Boosted Ego,3,NA,NA,NA,NA,1307.592,6.666666666666667,3,2.044136437120514,3.6045193432257965,116.66666666666667,0,NA,NA,-2707.1840040713687,20,23.75,27.5,31.25,35,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
558,Mad Munnys,11,13,13,6,2,1261.872,5.7272727272727275,4.2727272727272725,2.221398293568495,5.613464498309448,123.72727272727273,0,NA,NA,-757.3230548606712,11,21.75,28.5,33.5,77,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
559,Crea's Bklyn Law,11,15,3,6,4,1380.7440000000001,3.090909090909091,4,1.9273449408194376,4.021419718921714,121.45454545454545,0,NA,NA,-1034.187749586,14,21,28,38,69,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
560,Bootlegger (FR),10,NA,NA,NA,NA,1478.5848,4.4,2.8,2.137712139831692,5.611423132830973,122.2,0,NA,NA,-1036.132117652992,20,22,25,35,128,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
561,Devine Entry,1,NA,NA,NA,NA,1207.008,5,5,2.255654093451092,6.29354903258273,122,0,NA,NA,-457.8815022899221,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
562,London House,6,NA,NA,NA,NA,1290.828,2,5,2.1518116073034497,3.1440839065232917,120.5,0,NA,NA,-1518.9541535258388,21,23,28,29,242,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
563,The Big Lebanese,7,NA,NA,NA,NA,1365.0685714285714,3.5714285714285716,3.857142857142857,2.136058932162645,5.675378834142843,120.28571428571429,1,2019-06-22,NA,-1522.7186281215947,12,17.25,24.5,28,48,Belmont,Racing,Main Track,Vanned off,16,NA,2019-06-22,2019-06-06,No,1307.592,1,Backstretch,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
564,Bebe Banker,14,NA,NA,NA,NA,1559.0520000000001,4.214285714285714,5.75,2.13589371023878,4.694996607680361,120.35714285714286,0,NA,NA,-1467.1689156208656,9,20,21,27,52,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
565,Pier Forty,6,7,8,10,1,1609.344,3.8333333333333335,4.666666666666667,2.088469126812901,4.490774862613856,120,0,NA,NA,-1496.2149597736843,19,20,21,24,49,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
566,Ventus,13,17,13,1,4,1377.227076923077,4.923076923076923,3.5454545454545454,2.0894914050462776,5.644477525434597,117.07692307692308,0,NA,NA,-1087.1311365469928,19,21.5,24,27,55,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
567,Clever Fellow,1,1,1,7,0,1408.176,7,5,1.759908140507456,1.8515360765010296,122,0,NA,NA,-880.586034710366,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
568,Ticked All Daboxes,5,NA,NA,NA,NA,1468.5264,7.8,3.6,1.981353998495406,4.790535503035896,119.2,0,NA,NA,-1961.2027626830304,19,32.5,42,49.25,56,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
569,Mrs. Crews,3,NA,NA,NA,NA,1408.176,2.6666666666666665,3.3333333333333335,2.3260191940893398,3.808721583687598,122,0,NA,NA,-758.9468820995202,32,36.75,41.5,46.25,51,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
570,Ma Meatloaf,7,NA,NA,NA,NA,1408.1760000000002,3.142857142857143,4,2.161110664439208,4.648194864577462,119.28571428571429,0,NA,NA,-584.2637690776286,16,20.25,22.5,25.5,222,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
571,Jazzy J,8,NA,NA,NA,NA,1282.446,4,3.375,1.8826934046155133,6.076884538293272,119.75,0,NA,NA,-1375.987162708064,6,19.5,27,29.5,33,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
572,Infatuation,7,NA,NA,NA,NA,1250.1154285714285,4.285714285714286,3.4285714285714284,2.05713444658621,6.908359838555033,117.85714285714286,0,NA,NA,-851.5914292438655,19,20.25,24,27,29,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
573,Wild Type,2,NA,NA,NA,NA,1257.3000000000002,5,4.5,2.186489849990468,6.576025973294582,120,0,NA,NA,-400.5938925062653,27,27,27,27,27,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
574,Mimic,1,NA,NA,NA,NA,1207.008,6,6,2.109625780078409,6.627827369601121,120,0,NA,NA,-1361.503527524859,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
575,Forever Liesl,4,NA,NA,NA,NA,1760.22,2.75,2.5,2.103273773497098,3.6843066692625817,120,0,NA,NA,-918.7841385302208,34,41.5,49,74,99,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
576,Sara Street,2,NA,NA,NA,NA,1709.9279999999999,4,5,1.9111090074796224,4.356042279350204,119,0,NA,NA,-1048.4375086088794,49,49,49,49,49,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
577,Total Control,1,NA,NA,NA,NA,1810.512,4,6,2.056136559647588,2.1791582027217613,121,0,NA,NA,-1338.407770411411,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
578,Matty's Magnum,8,NA,NA,NA,NA,1835.6580000000001,5.25,2.5714285714285716,1.8535524157494583,4.596497196257655,120.125,0,NA,NA,-1360.7276674708478,26,27.5,35,54.5,111,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
579,Sexy Reasons (ARG),1,NA,NA,NA,NA,1810.512,6,2,1.653694698210061,2.5540235671851517,119,0,NA,NA,-1722.7574670342178,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
580,Enthrall,1,NA,NA,NA,NA,1810.512,7,5,1.6743658969437916,2.298029332228386,119,1,2019-01-20,NA,-4553.612004553508,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
581,Evan's Nice Now,10,12,7,5,2,1207.008,4.2,3.1,2.134133569579781,5.806627223688451,120.7,0,NA,NA,-900.1567492476213,15,17,23,36,119,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
582,Minit Maus,10,14,13,1,4,1277.4168,6.4,5.666666666666667,1.9454249455813273,4.982589814109777,118.1,0,NA,NA,-1612.7808646241178,20,23,28,46,67,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,TRUE,TRUE
583,Toddle House,1,NA,NA,NA,NA,1106.424,6,5,2.012913187365674,6.7608112489095005,117,0,NA,NA,-2690.869008175228,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
584,Joansburntbiscuit,1,NA,NA,NA,NA,1106.424,7,7,2.4588331134946317,6.987140780617986,115,0,NA,NA,-893.404193412694,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
585,Party On Prospect,2,NA,NA,NA,NA,1207.008,3,5,2.0628846221109267,4.466137766351956,121.5,0,NA,NA,-686.4742331618972,30,30,30,30,30,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
586,Seethisquick,11,15,7,2,4,1289.304,2.8181818181818183,3.4545454545454546,2.0534284881237643,4.6101800097352195,115.81818181818181,0,NA,NA,-1023.370038650754,9,14.5,25.5,34.5,126,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
587,Hot Sriracha,2,NA,NA,NA,NA,1508.76,2.5,3.5,2.077254721478018,2.522109930703384,118,0,NA,NA,-1859.7808678871152,7,7,7,7,7,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
588,Broker's Reward,1,NA,NA,NA,NA,1207.008,5,2,1.9843425843487463,2.353369531378006,123,0,NA,NA,-819.688118133859,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
589,Power Boss,6,NA,NA,NA,NA,1441.7040000000002,5.666666666666667,4.666666666666667,1.8314763685658924,4.7883256754053285,124.5,0,NA,NA,-1459.8994557557523,22,26,31,35,75,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
590,No No Noah,8,NA,NA,NA,NA,1257.3000000000002,5.875,4.125,1.9762576205500257,4.264744377587923,120.75,0,NA,NA,-1992.3085586046127,13,16.5,21,35,134,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
591,Aunt Babe,11,NA,NA,NA,NA,1289.304,3.5454545454545454,4.181818181818182,2.0770246774020835,3.84153639279421,120.63636363636364,0,NA,NA,-774.3622597742628,7,20.5,24,27.5,135,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
592,Cartwheel,9,15,5,9,6,1598.1680000000001,3.4444444444444446,4.714285714285714,2.1562146235260577,4.119162994093526,121.66666666666667,0,NA,NA,-1954.3314295461648,22,30.5,41.5,51.5,71,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
593,Letmetakethiscall,10,11,13,6,1,1217.0664000000002,3.7,3.7,1.986234439165616,6.067947256442295,122.3,0,NA,NA,-653.4726092846386,9,12,20,28,125,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,TRUE,FALSE,TRUE
594,Sing for Beauty,3,NA,NA,NA,NA,1207.008,4.333333333333333,5,2.072346049290415,5.251189605522591,121.66666666666667,0,NA,NA,-1802.868031267692,14,16.25,18.5,20.75,23,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
595,Spring Drama,4,NA,NA,NA,NA,1232.154,2.75,7,1.7911494263336896,2.8834341947004254,124.5,0,NA,NA,-1341.9384331293577,34,35,36,126,216,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
596,It's My Catiecat,3,NA,NA,NA,NA,1207.008,3,5.333333333333333,1.979050747846419,3.6352406153841783,122.33333333333333,0,NA,NA,-1048.145948871909,43,44.5,46,47.5,49,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
