horse_id,horse_name,n_races_tracked_2019,n_races_2019,n_races_2020,n_races_2021,n_races_diff_2019,avg_race_dist_meters,avg_finishing_place,avg_ranking,avg_acceleration,avg_speed,avg_weight_carried,n_dnf,date_dnf_1,date_dnf_2,avg_total_race_strain,min_days_between_races,first_quartile_days_between_races,median_days_between_races,third_quartile_days_between_races,max_days_between_races,injury_track,injury_location,injury_surface_location,injury_details_reported,days_off_pre_injury,days_injury_to_race,injury_date,last_race_pre_injury,fatal,race_length_injury_meters,n_injury_type,injury_track_location_clean,if_injury_reported,dnf_from_injury
1392,Eloweasel,1,NA,NA,NA,NA,1207.008,1,2,1.849102990703148,2.4177819773936404,124,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1393,Jimi Bags,3,NA,NA,NA,NA,1207.008,3.6666666666666665,5,2.067285234508304,5.417104750939794,124,1,2019-09-20,NA,NA,30,55.5,81,106.5,132,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1394,Helen's Tiger,3,NA,NA,NA,NA,1307.592,4.333333333333333,2.5,2.236128828829239,3.117774004652005,124,0,NA,NA,10.934740761192108,15,30.75,46.5,62.25,78,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1395,Ardara Belle (FR),7,NA,NA,NA,NA,1192.6388571428572,5.857142857142857,3.4285714285714284,2.017212400206768,5.113048357347845,118.57142857142857,0,NA,NA,NA,8,25.5,30,33.75,35,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1396,Thomas Knight,1,NA,NA,NA,NA,1307.592,7,5,2.1778826353106524,6.710677341139771,124,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1397,Chipolata (FR),5,NA,NA,NA,NA,1750.1616000000001,2.6,2.8,1.9584602386206067,4.671770547525371,121,0,NA,NA,NA,30,39.75,55,71.25,84,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1398,War Cabinet,4,NA,NA,NA,NA,1986.534,5.25,5.25,1.9434122476954574,4.669820327947699,121.75,0,NA,NA,NA,34,36,38,86,134,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1399,Violet Blue,5,NA,NA,NA,NA,2031.7968,4.4,2.8,2.0728979822770177,5.0852662229130825,120.6,0,NA,NA,NA,26,29,34,40.5,48,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1400,Chiara Luna,1,NA,NA,NA,NA,1810.512,4,4,2.1117822370006443,2.836249193876349,121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1401,Nazay,5,NA,NA,NA,NA,1186.8912,5,6.6,2.0694034189698387,6.148600890703078,124.4,0,NA,NA,NA,19,21.25,23,29.75,47,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1402,Seattle Frost,6,NA,NA,NA,NA,1207.008,7.833333333333333,6,2.0557608549899116,5.189035442931236,118.5,0,NA,NA,NA,6,10,23,37,73,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1403,State of Mine,2,NA,NA,NA,NA,1307.592,4,3.5,2.3167466454368055,4.799830896634523,120,0,NA,NA,NA,246,246,246,246,246,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1404,Greek Alphabet,3,NA,NA,NA,NA,1642.872,3.3333333333333335,3.6666666666666665,2.0374462959584383,4.743714581830931,122.66666666666667,0,NA,NA,9.352342467332479,36,38.75,41.5,44.25,47,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1405,Harlan's Harmony,5,NA,NA,NA,NA,1689.8112,3.2,2.4,2.0773907563817424,5.758584787412752,122,0,NA,NA,3.8981517173124116,21,24,30.5,38,44,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1406,Lemonist,7,NA,NA,NA,NA,1839.2502857142858,3.7142857142857144,2.4285714285714284,1.9159692419265375,4.670838299593944,123.28571428571429,0,NA,NA,11.128938831595839,12,28.5,34.5,37.5,65,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1407,Ninety One Assault,4,NA,NA,NA,NA,1634.49,5.25,5.75,1.9771219864817489,5.912948691587292,121.5,0,NA,NA,10.003120946363143,36,43,50,87.5,125,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1408,Prioritize,5,5,7,5,0,1750.1616000000001,5,3.75,2.128591280931323,3.4434139558152568,120.6,0,NA,NA,11.772453161501167,49,55,64,72,75,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1409,Valmont,5,8,4,6,3,1166.7744,3,3.4,2.0935469291851696,6.341357678957916,123.6,0,NA,NA,NA,21,25.5,35.5,63,120,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1410,Danzante,4,NA,NA,NA,NA,1181.862,6.25,7.75,1.9930955602173042,6.400675973771127,124.25,0,NA,NA,NA,35,35.5,36,52.5,69,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1411,Sounds Good,4,NA,NA,NA,NA,1508.76,5.5,6.5,2.352166653620497,5.548843362330114,117.25,0,NA,NA,NA,15,18,21,115.5,210,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1412,Freudnme,2,NA,NA,NA,NA,1357.884,1,3.5,1.8104018709132246,5.330888829424768,119,0,NA,NA,NA,34,34,34,34,34,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1413,Bears Mafia,8,17,9,5,9,1295.019,3.875,2.4285714285714284,2.01846243102927,4.661069713480316,118.625,0,NA,NA,45.316798836421384,8,23,25,29,36,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1414,My Primo,8,9,4,2,1,1609.344,5.375,6.25,1.9446185956336957,5.314054099878023,119.25,0,NA,NA,42.710486702291504,22,30,36,46.5,51,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1415,Mr. Mims,1,NA,NA,NA,NA,1307.592,9,5,1.739478576874787,1.770699872578175,118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1416,El Hermano,8,10,1,4,2,1647.063,3.875,3.166666666666667,1.7637335589517815,4.931296585238905,119.375,0,NA,NA,58.03286395985289,21,30.5,32,35,42,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1417,Wantagh Queen,4,NA,NA,NA,NA,1232.154,5.5,5.5,2.1701822249045715,6.685506111314673,123.5,0,NA,NA,NA,37,42.5,48,66,84,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1418,Merlins Muse,7,NA,NA,NA,NA,1250.1154285714285,3,4.571428571428571,2.1137554055502785,6.947184230213529,123.42857142857143,0,NA,NA,NA,15,21.75,27,42.75,79,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1419,Barrel of Destiny,6,NA,NA,NA,NA,1592.58,4.666666666666667,6.166666666666667,1.9481607881721246,5.969040182650338,125,0,NA,NA,20.33063901465476,22,36,47,57,63,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1420,Tiz a Kitten,6,NA,NA,NA,NA,1391.412,6.166666666666667,7.2,2.0858158840184085,5.077536708064097,121.5,0,NA,NA,59.75406684586124,6,17,19,22,197,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1421,Fast Getaway,7,7,7,5,0,1264.4845714285714,2.7142857142857144,2.857142857142857,2.125172375175723,6.4164045601695054,122.85714285714286,0,NA,NA,NA,23,24.75,27.5,33.25,95,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1422,Grand Banks,6,NA,NA,NA,NA,1693.164,4.5,6.2,1.8266127275261772,5.117047115578028,124,0,NA,NA,34.44792097564394,30,33,43,50,91,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1423,Handle With Care,9,NA,NA,NA,NA,1564.64,3.2222222222222223,3.7142857142857144,1.9041914735386671,6.638285820996222,123,0,NA,NA,64.24168965039094,7,19,27.5,38,43,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1424,Middle Out,3,NA,NA,NA,NA,1709.928,2.6666666666666665,3.6666666666666665,1.947041469349789,6.481498934919126,118.66666666666667,0,NA,NA,NA,34,34.75,35.5,36.25,37,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1425,Timber Ghost,3,NA,NA,NA,NA,1676.4,1.6666666666666667,3.3333333333333335,3.388197305346871,6.004842390863899,120,0,NA,NA,11.67265072082872,24,28,32,36,40,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1426,Driven to Compete,3,NA,NA,NA,NA,1542.288,3.3333333333333335,1.5,2.091664077284968,7.168378206187633,122.33333333333333,0,NA,NA,12.72730861619173,35,46.75,58.5,70.25,82,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1427,Ash n' Em,1,NA,NA,NA,NA,1609.344,3,6,1.7049244422912049,3.3654815484602993,122,0,NA,NA,41.430396355309234,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1428,Awe Honey,4,NA,NA,NA,NA,1433.3220000000001,6.25,3.25,2.0465891066464645,6.974517278581605,118.5,0,NA,NA,65.01291668228723,21,24.5,28,28.5,29,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1429,Regally Irish,2,NA,NA,NA,NA,1408.176,3.5,2,2.142326500590385,4.84556005361666,120,0,NA,NA,54.00547737236741,134,134,134,134,134,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1430,Skole,1,NA,NA,NA,NA,1207.008,2,1,2.0861452684235564,7.210144265824605,118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1431,Mount Travers,1,7,5,3,6,1207.008,3,5,2.059983435476755,6.946984761087386,118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1432,Wonder Stone,1,NA,NA,NA,NA,1207.008,5,4,2.312618236669195,5.972161114004434,114,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1433,Morgantown,3,4,4,5,1,1274.064,4,2.3333333333333335,1.8538542571466377,4.760879092816972,118.66666666666667,0,NA,NA,NA,70,92.5,115,137.5,160,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1434,Sider On Da Mound,2,NA,NA,NA,NA,1257.3000000000002,9,8,1.4768647815622884,3.339094434275495,119,0,NA,NA,NA,29,29,29,29,29,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1435,Nisha,2,NA,NA,NA,NA,1257.3000000000002,1,2,2.1566303346750737,7.479767344550878,123.5,0,NA,NA,NA,26,26,26,26,26,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1436,Karen's Gem,4,NA,NA,NA,NA,1282.446,3.5,3,1.9856420629911886,7.778639018773248,120.75,0,NA,NA,NA,66,70,74,79.5,85,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1437,Chorus Line,4,NA,NA,NA,NA,1232.154,5.75,4.5,2.0064311170993223,7.499443536021509,121.75,0,NA,NA,NA,18,23.5,29,31.5,34,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1438,Newly Minted,8,NA,NA,NA,NA,1445.895,1.75,4.285714285714286,2.0341832358098006,4.296631469423392,120.125,0,NA,NA,49.81214833606664,7,20.5,37,53.5,61,Belmont,Racing,Main Track,"Fell after stumbling, no injury",57,50,2019-10-19,2019-08-23,No,1609.34,1,After The Race,TRUE,NA
1439,Bank Examiner,4,NA,NA,NA,NA,1257.3000000000002,2.75,4,2.095898280024098,3.6935571517172683,120.25,0,NA,NA,NA,42,55,68,97.5,127,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1440,Doll,6,6,8,4,0,1223.772,2.8333333333333335,2.166666666666667,2.4341493617769436,4.270710695894055,120.66666666666667,0,NA,NA,NA,28,29,42,55,105,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1441,Singular Sensation,5,5,6,2,0,1629.4608,3.8,2,2.0895712404584272,3.554973935963127,119.4,0,NA,NA,31.188621425954388,24,30.75,33,33.5,35,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1442,Chillinwithfriends,8,NA,NA,NA,NA,1508.76,4,3.142857142857143,2.223543070643916,2.955650566232791,119.125,0,NA,NA,42.15979611304405,20,23.5,29,44,67,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1443,Very Stable Genius,1,NA,NA,NA,NA,1207.008,6,8,1.818306237086243,2.494095418927518,121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1444,Funny Money Honey,4,NA,NA,NA,NA,1207.008,4,6.5,2.248741773953838,4.636682306594442,119.75,0,NA,NA,NA,22,24.5,27,27.5,28,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1445,Lady Love,4,NA,NA,NA,NA,1709.928,6.25,7.75,2.2568634197585027,4.3514635812041345,124.75,0,NA,NA,34.780838448257256,30,31,32,47,62,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1446,Tropical Joy,1,NA,NA,NA,NA,1609.344,6,3,2.0844540642653002,7.75343017119558,120,0,NA,NA,70.9143875812845,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1447,Another Broad,4,NA,NA,NA,NA,1760.22,3,4,1.5902030330866663,6.976139217608499,119.25,0,NA,NA,2.6555579798929676,35,35,35,101.5,168,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1448,My Miss Lilly,1,NA,NA,NA,NA,1810.512,3,4,2.050450445602139,1.8867259815716315,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1449,Adios Amigos,4,NA,NA,NA,NA,1181.862,4.5,4.25,1.7815440275337584,4.508860016392722,118.25,0,NA,NA,NA,26,27,28,45,62,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1450,The Grand Canal,3,NA,NA,NA,NA,1441.704,4.666666666666667,6.333333333333333,2.124733477574785,5.423994734335622,115.66666666666667,0,NA,NA,NA,22,25.25,28.5,31.75,35,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1451,Fort Worth,1,1,4,3,0,1609.344,1,1,2.0746441557939304,2.684611179580475,120,0,NA,NA,61.44634961064117,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1452,Ruvies in Time,2,4,11,12,2,1307.592,2,4.5,1.8402982702746082,7.875416233461376,119,0,NA,NA,NA,41,41,41,41,41,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1453,Fifty Five,5,NA,NA,NA,NA,1689.8112,1.6,5,2.3707369611839213,4.502142698046056,120.4,0,NA,NA,14.59443993465005,27,28.5,36,54.5,89,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1454,Conquest Hardcandy,3,NA,NA,NA,NA,1676.4,2.6666666666666665,2.6666666666666665,2.3529560201038304,4.298041700770282,119.33333333333333,0,NA,NA,15.399256953239016,43,54.5,66,77.5,89,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1455,Coffee Crush,3,NA,NA,NA,NA,1609.344,2,2.6666666666666665,2.1253067557115553,4.571382999278745,122.33333333333333,0,NA,NA,23.507249457240995,26,51,76,101,126,Belmont,Training,Pony Track,Unknown,6,NA,2019-09-19,2019-09-13,Yes,NA,1,Unknown,TRUE,NA
1456,Thais (FR),3,NA,NA,NA,NA,1810.512,4.333333333333333,1.5,2.3570892098351903,6.1671551104611675,117.66666666666667,0,NA,NA,15.713519618694663,85,86.25,87.5,88.75,90,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1457,Front Run the Fed,4,4,1,3,0,1458.468,1.25,5,2.172864027106889,4.932058938474106,120.5,0,NA,NA,19.720795917573515,33,47.5,62,81,100,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1458,Wild Medagliad'oro,2,NA,NA,NA,NA,1458.468,2,2.5,1.6790639840184916,6.621096524799063,118,0,NA,NA,NA,35,35,35,35,35,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1459,Point of Humor,10,10,5,3,0,1277.4168,3.6,5.8,2.0473786729541397,6.701410784247398,124,0,NA,NA,9.846016894735765,16,21,23,25,54,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1460,Duncastle,6,8,7,3,2,1441.704,3.6666666666666665,3.6666666666666665,1.961880869939598,6.423349358682327,121.5,0,NA,NA,NA,17,20,32,40,118,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1461,Northern Haze,7,NA,NA,NA,NA,1336.3302857142858,3.857142857142857,5.857142857142857,1.9369704872232074,5.502200029798354,119.28571428571429,0,NA,NA,NA,25,31.75,38,45.75,80,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1462,Mass Appeal,1,NA,NA,NA,NA,1207.008,7,5,2.2739242114592857,7.235042600082009,118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1463,The Right Path,1,1,2,3,0,1609.344,2,NA,1.787011513493092,4.449269955347355,118,0,NA,NA,20.630915967098165,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1464,Standard Deviation,3,NA,NA,NA,NA,1810.512,4.333333333333333,8,2.0588382332640203,4.551219269219537,119.33333333333333,0,NA,NA,21.142756999118294,83,85,87,89,91,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1465,Back to Back,1,NA,NA,NA,NA,1609.344,5,NA,1.939988604836897,4.830149637001989,122,0,NA,NA,21.890003178811632,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1466,Mr. Vincent,7,11,5,8,4,1709.928,4.857142857142857,6.142857142857143,2.230257297887078,5.898609973078397,123.57142857142857,0,NA,NA,44.96402883541144,7,26.75,45.5,56,83,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1467,Lorri's Candy,4,NA,NA,NA,NA,1433.3220000000001,8,4.75,2.127190420192464,6.5558790823087705,117,0,NA,NA,NA,19,21,23,28,33,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1468,Eyeinthesky,5,NA,NA,NA,NA,1287.4752,3.4,3,2.092439573873534,6.135510306489672,121,0,NA,NA,43.28811322104254,28,32.5,34,39.75,57,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1469,Fashion Faux Pas,1,NA,NA,NA,NA,1207.008,2,1,3.312572387631911,3.4620565684552487,118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1470,Mae Never No (IRE),1,NA,NA,NA,NA,1207.008,3,4,1.790879933805919,7.524183743521806,118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1471,Golconda (FR),4,NA,NA,NA,NA,1257.3,5.5,4.75,2.3148115482910017,4.243071128562216,117.25,0,NA,NA,NA,14,33,52,104.5,157,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1472,Queen of Bermuda (IRE),2,NA,NA,NA,NA,1207.008,6,4,2.165107206378651,5.089022849864116,122,0,NA,NA,NA,145,145,145,145,145,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1473,Riendo,7,NA,NA,NA,NA,1709.928,4,3.7142857142857144,1.9831006089456824,5.172722831466429,124,0,NA,NA,34.60558392142365,17,23.5,29,36.75,39,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1474,Impazible Odds,8,NA,NA,NA,NA,1672.209,4.125,4.571428571428571,1.8792987791797224,5.351905668257949,118.375,0,NA,NA,25.59399206277181,10,17.5,28,31.5,67,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1475,Fleet Admiral,8,NA,NA,NA,NA,1722.501,7.5,3.4,2.114585674521048,5.382897450763244,120,0,NA,NA,12.281565533371046,12,22,29,34,35,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1476,Mo Mystery,1,NA,NA,NA,NA,905.256,1,2,2.2329530840430256,2.8064407256326063,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1477,Micromillion,2,2,13,7,0,955.548,2,2.5,1.748564657682412,5.145534865266897,118.5,0,NA,NA,NA,22,22,22,22,22,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1478,Tesorina,1,1,2,1,0,905.256,3,6,2.277099078506428,2.4011480873743123,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1479,Lady Fatima,4,5,4,4,1,1181.862,5,1.25,2.0623526036092503,4.18527361509801,119.75,0,NA,NA,3.384742579318029,36,42.5,49,82,115,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1480,No Sugar No Cream,1,NA,NA,NA,NA,905.256,5,5,2.0007854483715413,2.307469587957269,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1481,Lil Morning Star,7,NA,NA,NA,NA,1135.1622857142856,6.285714285714286,4.714285714285714,2.2284491656842196,6.6894894636259234,113.57142857142857,0,NA,NA,NA,22,31,38,42.75,77,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1482,Preternatural,3,NA,NA,NA,NA,1341.12,2.6666666666666665,3.6666666666666665,2.230905856799842,7.018502766522236,125,0,NA,NA,NA,23,28,33,38,43,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1483,Milvado,1,NA,NA,NA,NA,1408.176,7,7,2.116530775019553,6.513122886713738,118,1,2019-04-17,NA,NA,NA,NA,NA,NA,NA,Aqueduct,Racing,Main Track,Vanned off,NA,NA,2019-04-17,NA,No,1408.176,1,Homestretch,TRUE,TRUE
1484,Go Poke the Bear,6,NA,NA,NA,NA,1726.692,3.5,4.666666666666667,1.8257755331659866,3.350300252766778,119,0,NA,NA,NA,16,22,35,43,54,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1485,Honorable Hero,11,14,11,4,3,1618.488,3.6363636363636362,4.888888888888889,2.022027243769026,5.209663310834797,118.81818181818181,0,NA,NA,27.446087695244227,11,17.25,21.5,23.75,43,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1486,Traffic Stop,2,NA,NA,NA,NA,1659.636,5.5,1,1.613129039711109,4.302580826851688,120,0,NA,NA,14.678756872194745,22,22,22,22,22,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1487,False Info,5,NA,NA,NA,NA,1709.928,5.8,4.6,1.9492622206608683,4.314068572704783,118.8,0,NA,NA,36.53447614145114,16,19.75,21.5,31.75,61,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1488,Don Polo,1,NA,NA,NA,NA,1709.928,7,4,1.6921368894146065,2.2973737816801227,118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1489,Double Medal,1,NA,NA,NA,NA,1207.008,1,2,2.064257113755174,7.162605216621806,118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1490,Avocado,2,NA,NA,NA,NA,1458.468,4,3.5,2.6648491194145922,5.055010937924266,118,0,NA,NA,NA,18,18,18,18,18,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1491,Candy for All,2,NA,NA,NA,NA,1207.008,7,6.5,2.328493394372097,4.946043283544506,118,0,NA,NA,NA,23,23,23,23,23,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1492,Cashmere Woods,1,NA,NA,NA,NA,1207.008,6,7,1.7115739162961112,5.5254471212169705,118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1493,Finance Reform,1,NA,NA,NA,NA,1207.008,7,6,2.1934492471707197,6.428348684095089,118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
1494,Hoard,2,NA,NA,NA,NA,1508.76,6,6,2.0187262053244575,5.098731163023631,117,0,NA,NA,27.445467824086013,29,29,29,29,29,NA,NA,NA,No Reported Injury,NA,NA,NA,NA,NA,NA,0,NA,FALSE,NA
